スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"断言しますが、専業主婦さんはもれなく全員、占いやってください。在宅でできるし、PCさえあれば無双できます。家事の合間やお子さんの世話の後、その“隙間時間”がそのまま“誰かのためになる時間”に変わります。これは趣味じゃなく、“新しい働き方”です。2026年もスピ系は必ず盛り上がります。今のうちに始めてください。3カ月後、あなたの世界は静かに、でも確実に変わってますよ。






",0,28,945,2025/8/10 14:00:26,https://www.threads.com/@supisama_uranai/post/DNKXe9nt8gQ
,"そろそろ、革命起こしますか🐸
いや、まだ早いかな🐸






",2,28,"1,088",2025/8/20 9:07:04,https://www.threads.com/@supisama_uranai/post/DNjl3G3y3DK
,"本日22時に投稿する内容は、万垢を本気で目指すなら絶対に知っておくべき話です。






",0,28,"1,507",2025/8/20 12:05:24,https://www.threads.com/@supisama_uranai/post/DNj6RM5yuQ4
,"【 ご報告 】
最近よく「絡んでもいいですか？」ってDMもらうんですが、むしろ絡んでください。スレッズは、遠慮して見てるだけの人より、“動いた人”“絡んだ人”が伸びる世界です。リアクション、コメント、引用、なんでもOKです。反応すること＝エネルギーが動くこと。その流れが、人もご縁も引き寄せます。スレッズは“はからんだもん勝ち”です🐸遠慮してる時間がいちばんもったいないですよ。





",0,28,782,2025/8/21 6:00:41,https://www.threads.com/@supisama_uranai/post/DNl1U5Uo6MK
,"誰も知りませんが、どのジャンルにおいても「マスマーケ」は必須です。占い・スピ系だろうが、ビジネス系だろうが、恋愛系だろうが関係ありません。「自分はコアな人に届けたい」 「狭く深くでやりたい」。その気持ちは分かりますが、まずは「

大衆に刺さる設計」がないと、そもそも届きません。マスで反応を取れるアカウントだけが、最終的にコア層にも響きます。小さく始めたいなら、まずは大きく広げること。個性は「後から」でいいです。まずは「拡散される前提」でアカウントを設計してくださいね。













",1,28,"1,511",2025/9/10 16:59:59,https://www.threads.com/@supisama_uranai/post/DOagrIXEp7c
,"9月もスレッズ頑張ったおかげで【¥1,263,720】は超えました🐸

1人でコソコソnote書き続けてたら、好きな時に旅行も行けるようになったし、売上もめちゃめちゃ伸びました。本当にnote始めてよかった。Threadsのみなさんも、note書き始めて欲しいな。気になることは何でも答えます🐸





",2,28,"15,000",2025/9/17 15:08:29,https://www.threads.com/@supisama_uranai/post/DOsVet8En5O
,"この前まで、『スレッズ×占い頑張っていくぞー🙋』って言ってた人も、もう投稿止まってた。結局続けへんかったら、なんも変わらんのにー。





",2,28,"7,894",2025/9/30 7:53:32,https://www.threads.com/@supisama_uranai/post/DPNCCbyEoRP
,"私事ですが、30万のベッド買っちゃいました🐸

スレッズ×占いスピは本当に、お客さんも自分も幸せになる「職業」です😚
やるしかないです🐸🔥🔥🔥

ちなみに、サイズは「ワイドキング」です🐸🛏
みなさんにも、幸せになってほしいので、こっから執筆も気合入れます🐸













",2,28,"6,665",2025/10/14 21:00:25,https://www.threads.com/@supisama_uranai/post/DPyfN3nkmc5
,"批判覚悟で言いますが、占い・スピ系アカウントを運用していて、私をフォローしていない人は本当にセンスがないです。なぜなら、

私は実際に万垢を運用しながら、万垢運用者が普通は言わない内容を無料で公開しているからです。それなのにフォローせずに始めない人は、正直行動力がなさすぎます。その時点で、ビジネスには向いていません。情報は受け取るだけでは意味がなく、動いて初めて価値になります。

「占いだけで生きたい人」はぜひ@supisama_uranai をフォローしてください。今後も価値ある情報を届け続けます。Threadsで1番占い・スピに詳しいアカウントを目指しています🐸














",2,27,"2,380",2025/8/12 22:00:02,https://www.threads.com/@supisama_uranai/post/DNQX9fDAFQw
,"誰も言いませんが、スレッズでは40〜50代の顧客が圧倒的に多く、60代も普通にいます。だからこそ、UI（見やすさ・わかりやすさ）はめちゃくちゃ大事です。「

どこを押せば買えるのか」 「どうやって申し込むのか」。これが直感的にわからないだけで、すぐに離脱されます。導線がわかりにくい＝売れない。おしゃれより親切、凝ったデザインよりシンプル。購入しやすい導線を、丁寧に設計してください。それだけで売上、ぜんぜん変わりますよ。









",2,27,"1,852",2025/8/16 6:00:33,https://www.threads.com/@supisama_uranai/post/DNY9Ve7C5-T
,"断言しますが、専業主婦さんはもれなく全員、占いやってください。在宅でできるし、PCさえあれば無双できます。家事の合間やお子さんの世話の後、その“隙間時間”がそのまま“誰かのためになる時間”に変わります。これは趣味じゃなく、“新しい働き方”です。2026年もスピ系は必ず盛り上がります。今のうちに始めてください。3カ月後、あなたの世界は静かに、でも確実に変わってますよ。

「占いだけで生きたい人」はぜひ@supisama_uranai をフォローしてください。今後も価値ある情報を届け続けます。Threadsで1番占い・スピに詳しいアカウントを目指しています🐸









",1,27,"1,071",2025/8/17 14:00:02,https://www.threads.com/@supisama_uranai/post/DNcZAQUPPM6
,"「どうやったら鑑定売れるんだろ」って、毎回つまずいてないですか？
実はわたし、鑑定が売れるまでの導線で悩んだことがあまりないです。
何百本もの鑑定を受けて、noteを読み込んで、導線も研究してきた中で見つけた答えは、「売れるのは才能じゃなくて、設計・仕組化で回せる」ってことです。
これから、誰でもマネできる“売れる導線のコツ”を発信していきます！フォローして、真似してくれたら嬉しいです🐸

「占いだけで生きたい人」はぜひ@supisama_uranai をフォローしてください。今後も価値ある情報を届け続けます。Threadsで1番占い・スピに詳しいアカウントを目指しています🐸










",1,27,783,2025/8/17 17:00:26,https://www.threads.com/@supisama_uranai/post/DNctphGJcwx
,"占い・スピ系で万垢を最短で達成したいなら、必ずフォローしててください🐸
フォロワーさんのみに万垢達成する方法公開する予定です🐸　
（後固定のオプチャにも参加必須ね🐸）






",0,27,"1,109",2025/8/25 8:34:44,https://www.threads.com/@supisama_uranai/post/DNwaIldZM_V
,"オプチャにて、昨日言ってた内容投下しようと思ってます。占い・スピ系において【アイコンは一番重要】ってくらい大事です。世界観構築のためには、いかにアイコンで差別化するかが鍵です。有料級なので、ぜひ削除する前にオプチャ参加して下さい🐸




















",0,27,969,2025/9/4 19:56:59,https://www.threads.com/@supisama_uranai/post/DOLYKYzkueo
,"安心してください。「売れてる占い・スピ系アカウント」、今後ちゃんと公開しますよ。しかも「どこがどう良いのか」まで全部言語化して解説します。なので今のうちに、自分のアカウントを見直しておいてくださいね。正しい方向で積み上げれば、占いでもちゃんと売れるようになります。焦らず、でも止まらずいきましょう。






",0,27,"1,131",2025/9/13 12:00:29,https://www.threads.com/@supisama_uranai/post/DOhsyN9CEA0
